TIME	GEO	UNIT	INDX	COICOP	Value	Flag and Footnotes		
2015M06	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	99.3	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	99.3	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	99.3	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Eggs	94.2	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	102.1	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Butter	99.7	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2015M06	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	102.1	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Fruit	102.1	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Vegetables	99.5	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Potatoes	90.1	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Sugar	99.3	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	102	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	100.6	e	
2015M06	France	Index	 2015=100	Agricultural commodity price index	Beer	100.2	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Food	100.8	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	98.7	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Bread	96.9	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Meat	103.2	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	102.7	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Pork	110.9	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	96.9	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Poultry	99.9	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2015M07	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	103.3	e
2015M07	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	103.3	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	103.3	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	103.3	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Eggs	103.8	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	100.2	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Butter	103.8	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2015M07	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	100.2	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Fruit	97.4	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Vegetables	98.4	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Potatoes	102.3	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Sugar	99	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	97.9	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	99.8	e	
2015M07	France	Index	 2015=100	Agricultural commodity price index	Beer	103.6	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Food	101.5	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	100	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Bread	98.2	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Meat	103.5	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	103	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Pork	111.8	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	96.6	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Poultry	100.1	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2015M08	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	105.2	e
2015M08	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	104.9	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	104.9	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	104.9	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Eggs	108.6	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	99.6	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Butter	105.3	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2015M08	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	99.6	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Fruit	95.7	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Vegetables	97.4	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Potatoes	113.9	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Sugar	99.2	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	96.6	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	99.4	e	
2015M08	France	Index	 2015=100	Agricultural commodity price index	Beer	105	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Food	101.6	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	100.8	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Bread	99.3	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Meat	102.5	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	102.1	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Pork	107.9	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	97.4	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Poultry	100.6	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2015M09	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	104.6	e
2015M09	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	104.2	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	104.2	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	104.2	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Eggs	108.4	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	100.3	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Butter	104.3	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2015M09	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	100.3	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Fruit	96.8	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Vegetables	96.5	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Potatoes	124.6	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Sugar	100	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	97.6	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	99.4	e	
2015M09	France	Index	 2015=100	Agricultural commodity price index	Beer	104.3	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Food	101.2	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	101.1	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Bread	100.3	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Meat	100.1	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	99.9	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Pork	99.3	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	99.6	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Poultry	101.2	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2015M10	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	101.4	e
2015M10	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	101.2	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	101.2	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	101.2	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Eggs	103.2	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	102.3	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Butter	100.7	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2015M10	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	102.3	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Fruit	100.8	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Vegetables	95.4	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Potatoes	134.3	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Sugar	101.2	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	101.4	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	99.9	e	
2015M10	France	Index	 2015=100	Agricultural commodity price index	Beer	101.6	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Food	100.4	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	99.2	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Bread	98.7	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Meat	98.5	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	98.5	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Pork	94	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	100.8	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Poultry	101.3	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2015M11	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	99	e
2015M11	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	98.8	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	98.8	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	98.8	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Eggs	100.1	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	102.1	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Butter	98.1	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2015M11	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	102.1	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Fruit	102.4	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Vegetables	96	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Potatoes	140	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Sugar	101.9	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	102.6	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	100.4	e	
2015M11	France	Index	 2015=100	Agricultural commodity price index	Beer	98.5	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Food	99.4	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	95.2	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Bread	94.5	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Meat	97.5	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	97.9	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Pork	90.8	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	100.8	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Poultry	101	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2015M12	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	96.9	e
2015M12	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	96.8	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	96.8	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	96.8	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Eggs	98.7	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	99.7	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Butter	96	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2015M12	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	99.7	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Fruit	101.6	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Vegetables	98.6	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Potatoes	141.4	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Sugar	102.1	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	101.2	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	101	e	
2015M12	France	Index	 2015=100	Agricultural commodity price index	Beer	95.1	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Food	98	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	89.3	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Bread	87.9	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Meat	97.1	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	98.1	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Pork	89.2	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	99.8	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Poultry	100.3	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2016M01	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	95	e
2016M01	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	94.6	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	94.6	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	94.6	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Eggs	98.7	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	95.1	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Butter	93.9	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2016M01	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	95.1	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Fruit	98.4	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Vegetables	104.1	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Potatoes	138.4	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Sugar	101.9	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	97.4	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	101.8	e	
2016M01	France	Index	 2015=100	Agricultural commodity price index	Beer	91.3	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Food	97.4	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	86.1	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Bread	83.9	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Meat	96.9	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	97.9	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Pork	89.1	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	98.4	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Poultry	99.8	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2016M02	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	93.3	e
2016M02	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	93	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	93	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	93	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Eggs	96.5	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	93.1	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Butter	92.4	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2016M02	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	93.1	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Fruit	98.2	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Vegetables	106.8	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Potatoes	139.6	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Sugar	101.7	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	97	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	102.4	e	
2016M02	France	Index	 2015=100	Agricultural commodity price index	Beer	88.5	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Food	97.3	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	85.1	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Bread	82.3	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Meat	96.7	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	97.5	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Pork	90.5	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	96.7	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Poultry	99.5	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2016M03	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	91.7	e
2016M03	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	91.7	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	91.7	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	91.7	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Eggs	92.1	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	93.5	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Butter	91.2	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2016M03	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	93.5	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Fruit	101.1	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Vegetables	107.2	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Potatoes	145.2	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Sugar	101.7	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	100	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	102.9	e	
2016M03	France	Index	 2015=100	Agricultural commodity price index	Beer	86.5	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Food	97.9	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	86.3	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Bread	82.6	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Meat	96.5	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	96.8	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Pork	93.5	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	94.5	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Poultry	99.4	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2016M04	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	90	e
2016M04	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	90.5	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	90.5	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	90.5	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Eggs	85.4	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	96.2	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Butter	90.2	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2016M04	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	96.2	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Fruit	107.4	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Vegetables	105.5	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Potatoes	155.9	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Sugar	101.8	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	106.9	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	103.3	e	
2016M04	France	Index	 2015=100	Agricultural commodity price index	Beer	85.3	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Food	98.6	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	87.9	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Bread	84.2	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Meat	97	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	96.1	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Pork	97.9	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	93.6	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Poultry	99.2	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2016M05	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	89.3	e
2016M05	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	90.2	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	90.2	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	90.2	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Eggs	81.1	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	97.6	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Butter	89.9	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2016M05	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	97.6	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Fruit	110.3	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Vegetables	104.5	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Potatoes	166	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Sugar	101.8	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	110.4	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	103.6	e	
2016M05	France	Index	 2015=100	Agricultural commodity price index	Beer	86.9	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Food	99.5	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	90.1	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Bread	87	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Meat	97.9	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	95.4	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Pork	104.4	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	93.9	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Poultry	99	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2016M06	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	89.5	e
2016M06	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	90.7	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	90.7	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	90.7	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Eggs	78.6	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	97.7	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Butter	90.4	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2016M06	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	97.7	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Fruit	109.7	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Vegetables	104.1	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Potatoes	175.6	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Sugar	101.7	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Coffee	 tea and cocoa	:	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Fruit and vegetables juices 	110.3	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Wine from grapes	103.9	e	
2016M06	France	Index	 2015=100	Agricultural commodity price index	Beer	91.5	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Food	100.5	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Bread and cereals	93	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Bread	91.5	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Meat	99.5	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Beef and veal	94.8	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Pork	114.3	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Lamb and goat	95.4	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Poultry	98.7	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Fish and seafood	:		
2016M07	France	Index	 2015=100	Agricultural commodity price index	Milk	 cheese and eggs	90.8	e
2016M07	France	Index	 2015=100	Agricultural commodity price index	Fresh whole milk 	92.3	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Yoghurt	92.3	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Cheese and curd	92.3	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Eggs	77.4	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Oils and fats	96.4	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Butter	91.9	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Olive oil	:		
2016M07	France	Index	 2015=100	Agricultural commodity price index	Other edible oils	96.4	e	
2016M07	France	Index	 2015=100	Agricultural commodity price index	Fruit	105.6	e	
